,Unnamed: 0,id,title,tags
4170,4170,38358,The Last Exorcism,"horror drama thriller exorc fraud evilspirit humansacrif mockumentari preacher satanicritu foundfootag sataniccult nellsweetz cottonmarcu iri louissweetz calebsweetz danielstamm after year of perform “exorcisms” and take believers’ money, reverend marcu travel to rural louisiana with a film crew so he can dispel what he believ is the myth of demon possession. the dynam reverend is certain that thi will be anoth routin “exorcism” on a disturb religi fanat but instead come upon the blood-soak farm of the sweetzer famili and a true evil he would have never thought imaginable. en"
4171,4171,33511,Nowhere Boy,drama musician music biographi teenag darkpast hitbyacar newbrightonengland womandirector 1950 aspiringmusician johnlennon julialennon mimismith georgetoogoodsmith bobbydykin samtaylor-johnson the drama tell the stori of lennon' teenag year and the start of hi journey to becom a success musician. the stori also examin the impact on hi earli life and person of the two domin femal in hi childhood en
4172,4172,702,A Streetcar Named Desire,drama southernusa rape sistersisterrelationship lossofsenseofr brother-in-law violenthusband neworlean middleagedwoman brother-in-lawsister-in-lawrelationship lightbulb expectantfath offscreenrap blancheduboi stanleykowalski stellakowalski haroldmitchel steve eliakazan disturb blanch duboi move in with her sister in new orlean and is torment by her brutish brother-in-law while her realiti crumbl around her. en
4173,4173,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"drama comedi war usapresid gener coldwar strategicaircommand nuclearmissil warroom bomberpilot nuclearweapon exnazi doomsdaydev absurd groupcapt.lionelmandrake/presidentmerkinmuffley/dr.strangelov general""buck""turgidson brigadiergeneraljackd.ripp colonelbatguano major""king""kong stanleykubrick insan gener jack d. ripper initi a nuclear strike on the soviet union. as soon as the action of gener ""buck"" turgidson are discovered, a war room full of politicians, gener and a russian diplomat all frantic tri to stop the nuclear strike. near the end is a scene that is probabl the most uniqu unforgett perform of slim picken in hi movi career. peter seller play multipl role in thi film. en"
4174,4174,542,The Crime of Padre Amaro,drama romanc heartattack drugtraff drugcrim mexicanprovinc celibaci priest pregnanc cathol newmexicancinema padreamaro amelia padrebenitodíaz augustinasanjuanera obispo carloscarrera the young father amaro is put to the test. he is sent to mexico to help take care of age father benito when he meet a 16-year-old girl that he begin and affair with. it turn out the girl mother had been have an affair with father benito. father amaro must soon choo between the holi or the sin life. es
4175,4175,84175,Beasts of the Southern Wild,"drama fantasi refugeecamp hurrican fantasi flood globalwarm drama bayou crab storm celebr auroch toughlov defrost leve prehistoriccreatur lostmoth meltingicecap shrimp saltwat explo crawfish shrimp submerg grit africanamericanchild wildman hushpuppi wink jeanbattist missbathsheeba walru benhzeitlin hushpuppy, an intrepid six-year-old girl, live with her father, wink in 'the bathtub', a southern delta commun at the edg of the world. wink’ tough love prepar her for the unravel of the univ – for a time when he’ no longer there to protect her. when wink contract a mysteri illness, natur fli out of whack – temperatur rise, and the ice cap melt, unleash an armi of prehistor creatur call aurochs. with the water rising, the auroch coming, and wink’ health fading, hushpuppi goe in search of her lost mother. en"
4176,4176,1705,Battle for the Planet of the Apes,"action sciencefict post-apocalypt dystopia ape caesar lisa macdonald kolp aldo j.leethompson the fifth and final episod in the planet of the ape series. after the collap of human civilization, a commun of intellig ape led by caesar live in harmoni with a group of humans. gorilla gener aldo tri to cau an ape civil war and a commun of human mutant who live beneath a destroy citi tri to conquer those whom they perceiv as enemies. all lead to the finale. en"
4177,4177,62677,Songcatcher,"drama music music independentfilm womandirector professorlilypenleric,phd deanarthurpembrok professorwallacealdrich,phd fatehoneycutt eleanor'elna'penl maggiegreenwald after be deni a promot at the univ where she teaches, doctor lili penleric, a brilliant musicologist, impul visit her sister, who run a struggl rural school in appalachia. there she stumbl upon the discoveri of her life - a treasur trove of ancient scots-irish ballads, song that have been hand down from gener to generation, preserv intact by the seclu of the mountains. with the goal of secur her promotion, lili ventur into the most isol area of the mountain to collect the song and find herself increasingli enchanted. en"
4178,4178,50875,Higher Ground,drama thriller babi wifehusbandrelationship christian faith independentfilm evangelicalchristian womandirector corinnewalk kathleenwalk annika cwwalker ethanmil verafarmiga a chronicl of one woman' lifelong struggl with her faith. en
4179,4179,260778,Vaalu,"comedi romanc teenagelov sharp priyamahalakshmi tyre kuttipaiyaa md vijaychandar sharp (simbu), a happy-go-lucki guy, love priya (hansika), a colleg student, but later learn that she is enagag to anbu ( aditya), a businessman-gangster. priya want them to remain friend and sharp agrees, all the while scheme to make her fall in love with him. ta"
4180,4180,58492,The Greatest Movie Ever Sold,"comedi documentari comedian comedi duringcreditsst himself himself himself himself himself morganspurlock a documentari about branding, adverti and product placement that is financ and made possibl by brands, adverti and product placement. en"
4181,4181,44562,Ed and His Dead Mother,"comedi chainsaw macabr unclenephewrelationship mr.abner judgefearson edchilton stormreynold unclebenni jonathanwack a mourn son make a deal to reanim hi one year dead mother, howev thing turn into an unexpect direction. en"
4182,4182,37232,Travellers and Magicians,"adventur drama foreign illu independentfilm bhutan storyinstori weaver storytel dondup sonam tashi deki themonk khyentsenorbu a young govern official, name dondup, who is smitten with america (he even ha a denim gho) dream of escap there while stuck in a beauti but isol village. he hope to connect in the u.s. with a visa out of the country. he miss the one bu out of town to thimphu, however, and is forc to hitchhik and walk along the later road to the west, accompani by an appl seller, a buddhist monk with hi ornate, dragon-head dramyin, a drunk, a widow rice paper maker, and hi beauti daughter, sonam. en"
4183,4183,4929,Hang 'em High,"western prison judg marshal deathpenalti oklahoma widow cattledr hang lawman lynch searchparti marshaljedcoop rachelwarren captainwilson judgeadamfenton marshaldavebliss tedpost marshal jed cooper surviv a hanging, vow reveng on the lynch mob that left him dangling. to carri out hi oath for vengeance, he return to hi former job as a lawman. befor long, he' caught up with the nine men on hi hit list and start dispen hi own brand of wild west justice. en"
4184,4184,36334,Deadline - U.S.A.,"crime drama edhutcheson margaretgarrison norahutcheson frankallen georgeburrow richardbrook with three day befor hi paper folds, a crusad editor tri to expo a viciou gangster. en"
4185,4185,9783,Sublime,"horror thriller nur psycholog suspen blood hospit georgegriev p.j. dr.sharazi andrea friarlazarom tonykrantz admit to mt. abaddon hospit for a routin procedure, georg griev discov that hi condit is much more seriou and complic than origin expected; and as hi own fear begin to manifest around him, he learn that mt. abaddon is not a place where peopl come to get better... it is a place where peopl come to die. en"
4186,4186,386826,A Beginner's Guide to Snuff,"thriller comedi horror snuff dresdenwint dominicwint jennif kennethkennedi jorg mitchellaltieri two brothers, desper to break into the world of televi and film, decid to enter a horror movi contest. and what could be more horrifi than the elu snuff film? en"
4187,4187,205126,Independence Daysaster,"action sciencefict ufo extraterrestri spaceship alien nick todd eliza setitechnician celialehman w.d.hogan when earth is attack by a hostil alien force, a small town firefight and a rogu seti scientist team up to activ the onli technolog capabl of defeat the invaders. en"
